product_name,product_description,product_category,price,source,category_url
TAGGLUSERN,"Pre-cut fabric, black/white, 59x118 """,IKEA,24.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
SY,Iron-on hemming tape,IKEA,3.0,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
VITFRYLE,"Pre-cut fabric, beige, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
JÄTTEVÄDD,"Pre-cut fabric, multicolor, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
BUSKOPUNTIA,"Pre-cut fabric, yellow black/white/dot pattern, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
RAKLOSTA,"Pre-cut fabric, blue/white, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
TRIXIG,39-piece mending kit,IKEA,14.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
LÄKEMALVA,"Pre-cut fabric, orange, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
VINTERFINT,"Pre-cut fabric, Christmas ornament patterned red, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
VARGTÖREL,"Pre-cut fabric, black/white, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
ULLRANUNKEL,"Pre-cut fabric, green, 59x118 """,IKEA,14.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
VINTERFINT,"Pre-cut fabric, christmas motifs green, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
BROKAKLEJA,"Pre-cut fabric, black/geometric, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
TAGGKÖRVEL,"Pre-cut fabric, multicolor, 59x118 """,IKEA,14.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
KLIPPBRÄCKA,"Pre-cut fabric, white/black, 59x118 """,IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/fabrics-sewing-10655/
KALAS,"Bowl, mixed colors",IKEA,1.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
KALAS,"Plate, mixed colors",IKEA,1.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
KALAS,"18-piece flatware set, mixed colors",IKEA,1.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
FABLER,"3-piece flatware set, stainless steel",IKEA,6.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
KALAS,"Tumbler, mixed colors",IKEA,1.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
GRÖNFINK,"Place mat, multicolor, 11 ¾x15 ¾ """,IKEA,1.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
SMASKA,"3-piece flatware set, mixed colors",IKEA,5.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
SMÅBIT,"2-piece knife set, light turquoise/bright red",IKEA,9.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
KALAS,"Spoon, mixed colors",IKEA,0.49,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
GULDVÄVARE,"Place mat, pale pink, 11 3/4x15 3/4 """,IKEA,7.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
GULDVÄVARE,"Place mat, green, 11 3/4x15 3/4 """,IKEA,7.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
MARIATHERES,"Children's apron, beige, 18x22 """,IKEA,6.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
GRÖNFINK,"Place mat, red/green, 11 ¾x15 ¾ """,IKEA,1.99,IKEA,https://www.ikea.com/us/en/cat/kids-kitchenware-tableware-18714/
FYRTAKT,"Mix of sweet and sour jelly candy, 16 oz",IKEA,7.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
BELÖNING,"Milk chocolate moose, self-assembly Rainforest Alliance Certified, 3 oz",IKEA,5.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
DUMLE,Chocolate covered toffee,IKEA,4.49,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
FYRTAKT,"Jelly candy, with berry flavors, 4 oz",IKEA,2.19,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
CHOKLAD NÖT,"Milk chocolate bar, with hazelnuts Rainforest Alliance Certified, 4 oz",IKEA,2.19,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
CHOKLAD MÖRK,"Dark chocolate bar, Rainforest Alliance Certified, 0 lb",IKEA,2.19,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
VINTERSAGA,"Gift box, assorted pralines Rainforest Alliance Certified, 6 oz",IKEA,7.49,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
BELÖNING,"Milk chocolate bar, oat and caramel Rainforest Alliance Certified, 8 oz",IKEA,5.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
CHOKLAD LJUS,"Milk chocolate bar, Rainforest Alliance Certified, 4 oz",IKEA,2.19,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
FAZER,"Milk chocolate bar, salty toffee crunch, 5 oz",IKEA,3.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
FYRTAKT,"Mix of jelly candy, 16 oz",IKEA,7.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
KEXCHOKLAD,"Crispy wafer in milk chocolate, mini bag, 6 oz",IKEA,7.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
FAZER,"Milk chocolate bar, toffee pieces, 5 oz",IKEA,3.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
BELÖNING,"Milk chocolate bar, w caramel and salty almond filling Rainforest Alliance Certified, 8 oz",IKEA,5.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
VINTERSAGA,"Bag of Chocolate Santas, Rainforest Alliance Certified, 3 oz",IKEA,5.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
FYRTAKT,"Sour jelly candy, cola flavor, 0 lb",IKEA,2.19,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
BELÖNING,"Milk chocolate bar, oat and caramel Rainforest Alliance Certified, 1 oz",IKEA,0.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
VINTERSAGA,"Milk chocolate bar, gingerbread crumbs Rainforest Alliance Certified, 4 oz",IKEA,2.29,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
BELÖNING,"White chocolate tablet, with raspberry Rainforest Alliance Certified, 4 oz",IKEA,2.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
FESTLIGT,"Potato crisps, salted, 5 oz",IKEA,3.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
BELÖNING,"Milk chocolate bar, w caramel and salty almond filling Rainforest Alliance Certified, 2 oz",IKEA,0.99,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
FYRTAKT,"Salty liquorice, 4 oz",IKEA,2.19,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
FYRTAKT,"Jelly candy, cola flavor, 4 oz",IKEA,2.19,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
KEXCHOKLAD,"Crispy wafer in milk chocolate, 2 oz",IKEA,2.49,IKEA,https://www.ikea.com/us/en/cat/snacks-sweets-46192/
VINTERFINT,"LED decorative light, battery operated, 6 ¼ """,IKEA,9.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VIPPSTARR,"Tablecloth, stripe pattern red/natural, 59x59 """,IKEA,6.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
STRÅLA,"LED lighting chain with 10 lights, sparkler/battery operated",IKEA,14.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Wall decoration, pine",IKEA,19.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Decoration, Santa Claus sitting/red, 11 3/4 """,IKEA,4.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"LED decorative light, battery operated, 4 ¼ """,IKEA,6.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
SOARÉ,"Place mat, water hyacinth, 15 """,IKEA,4.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
STRÅLA,"LED string light with 40 lights, battery operated leaf/gold",IKEA,7.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
STRÅLA,"LED decorative table lamp, tree metal/battery operated, 7 1/8 """,IKEA,14.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Decoration, Santa Claus red, 7 1/2 """,IKEA,2.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Lantern f/tealight, indoor/outdoor, bright red, 8 ¾ """,IKEA,7.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
STRÅLA,"LED candle, candle-shaped battery operated/green",IKEA,3.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Vase, frosted glass/white, 8 ½ """,IKEA,14.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Tree ornament, bauble glass/mixed colors, 2 ¼ """,IKEA,12.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Decoration, Santa Claus red, 29 1/8 """,IKEA,12.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
STRÅLA,"LED string light with 80 lights, battery operated dots/silver color",IKEA,14.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Decoration, bird mixed colors, 2 ¼ """,IKEA,12.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Decoration, Santa Claus red, 5 1/2 """,IKEA,3.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Tree ornament, bauble paper/red, 3 1/8 """,IKEA,1.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Tree ornament, bauble glass/mixed colors, 2 ¼ """,IKEA,16.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Tealight holder, white, 3 """,IKEA,1.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Bag with string, Santa Claus pattern, 35 ½x22 """,IKEA,6.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Scented candle in glass, Candy cane/white, 50 hr",IKEA,5.99,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
VINTERFINT,"Coaster, mixed motifs",IKEA,1.49,IKEA,https://www.ikea.com/us/en/cat/winter-decoration-49149/
JOGGESÖ,"Umbrella, light grey-beige, 118 1/8 """,IKEA,129.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
NÄMMARÖ,"Privacy screen, light brown stained indoor/outdoor, 55 1/8x31 1/2x19 5/8 """,IKEA,119.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
SVALÖN / IGGÖN,"Hanging umbrella with base, light grey-beige/dark gray, 118 1/8x78 3/4 """,IKEA,349.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
HISSÖ,"Umbrella, hanging, anthracite, 118 1/8 """,IKEA,229.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
SAMSÖ,"Umbrella, tilting/beige, 78 3/4 """,IKEA,44.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
TVETÖ,"Umbrella, tilting/gray-beige white, 70 7/8x57 1/8 """,IKEA,34.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
TVETÖ / IGGÖN,"Umbrella with base, tilting gray-beige/white dark gray, 70 7/8x57 1/8 """,IKEA,94.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
TORPÖN,"Net, black, 354 3/8 """,IKEA,34.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
SEGLARÖ,"Umbrella, hanging, anthracite/tilting, 129 7/8x94 1/2 """,IKEA,429.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
LUNGÖN,"Privacy screen, off-white indoor/outdoor, 55 1/8x31 1/2x15 3/4 """,IKEA,110.0,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
FÅGELÖN,"Gazebo, black/black, 118 1/8x118 1/8 """,IKEA,699.0,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
SOLIG,"Net, white, 59 """,IKEA,24.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
HÖGÖN,"Umbrella, hanging, gray, 106 1/4 """,IKEA,149.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
SEGLARÖ,"Umbrella canopy, anthracite, 129 7/8x94 1/2 """,IKEA,99.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
JOGGESÖ / IGGÖN,"Umbrella with base, tilting light grey-beige/dark gray, 118 1/8 """,IKEA,189.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
SEGLARÖ / IGGÖN,"Hanging umbrella with base, anthracite/dark gray, 129 7/8x94 1/2 """,IKEA,479.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
HÖGÖN / IGGÖN,"Hanging umbrella with base, gray/dark gray, 106 1/4 """,IKEA,199.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
HÖGÖN,"Umbrella, off-white bright yellow/stripe, 106 1/4 """,IKEA,69.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
IGGÖN,"Sandbag for umbrella base, dark gray",IKEA,50.0,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
SVALÖN,"Umbrella, hanging, light grey-beige, 118 1/8x78 3/4 """,IKEA,299.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
HISSÖ / IGGÖN,"Hanging umbrella with base, anthracite/dark gray, 118 1/8 """,IKEA,279.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
SVALÖN,"Umbrella canopy, light grey-beige, 118 1/8x78 3/4 """,IKEA,59.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
HÖGÖN / IGGÖN,"Umbrella with base, off-white bright yellow/stripe dark gray, 106 1/4 """,IKEA,129.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
STRANDÖN,"Pop-up sun/wind shelter, green/blue",IKEA,34.99,IKEA,https://www.ikea.com/us/en/cat/umbrellas-gazebos-17887/
LETTAN,"Mirror cabinet with doors, mirror effect/mirror glass, 24x6x37 """,IKEA,249.0,IKEA,https://www.ikea.com/us/en/cat/mirror-cabinets-20500/
FAXÄLVEN,"Mirror cabinet w built-in lighting, oak effect, 24x6x37 """,IKEA,339.0,IKEA,https://www.ikea.com/us/en/cat/mirror-cabinets-20500/
IVÖSJÖN,"Mirror cabinet with 1 door, green, 17 3/8x5 7/8x23 1/4 """,IKEA,29.99,IKEA,https://www.ikea.com/us/en/cat/mirror-cabinets-20500/
TREASJÖN,"Mirror cabinet w/1 door & light, 19 5/8x6 3/4x29 1/2 """,IKEA,199.0,IKEA,https://www.ikea.com/us/en/cat/mirror-cabinets-20500/
FAXÄLVEN,"Mirror with built-in lighting, 24x37 """,IKEA,239.99,IKEA,https://www.ikea.com/us/en/cat/mirror-cabinets-20500/
TÄNNFORSEN,"Mirror cabinet with doors, white, 24x6x37 """,IKEA,269.0,IKEA,https://www.ikea.com/us/en/cat/mirror-cabinets-20500/
FAXÄLVEN,"Mirror with built-in lighting, 31 1/2 """,IKEA,269.99,IKEA,https://www.ikea.com/us/en/cat/mirror-cabinets-20500/
GLADELIG,"18-piece dinnerware set, blue",IKEA,79.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
OFTAST,"Plate, white, 9 ¾ """,IKEA,1.0,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
PELARKAKTUS,"Plate, green, 10 """,IKEA,5.49,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
GODMIDDAG,"18-piece dinnerware set, white",IKEA,39.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
FÄRGKLAR,"18-piece dinnerware set, light pink",IKEA,59.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
FÄRGKLAR,"18-piece dinnerware set, matte dark gray",IKEA,49.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
OFTAST,"Bowl, white, 6 """,IKEA,1.0,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
VITBLECKA,"Plate, white, 11 ½ """,IKEA,4.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
OFTAST,"Side plate, white, 7 ½ """,IKEA,1.0,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
GLADELIG,"Deep plate/bowl, gray, 8 ½ """,IKEA,5.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
ENTUSIASM,"Bowl, patterned/blue, 4 ½ """,IKEA,17.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
VINTERFINT,"Side plate, white/red, 8 """,IKEA,2.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
IKEA 365+,"Bowl, rounded sides white, 6 """,IKEA,3.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
PELARKAKTUS,"Deep plate/bowl, green, 9 """,IKEA,5.49,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
UPPLAGA,"18-piece dinnerware set, white",IKEA,69.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
VITABBORRE,"Plate, beige, 10 ¼ """,IKEA,0.59,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
KRUSTISTEL,"Plate, patterned/light beige, 10 """,IKEA,3.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
VÄRDERA,"18-piece dinnerware set, white",IKEA,69.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
IKEA 365+,"18-piece dinnerware set, white",IKEA,59.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
GLADELIG,"Plate, gray, 10 """,IKEA,5.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
OFTAST,"Deep plate/bowl, white, 8 """,IKEA,1.0,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
PELARKAKTUS,"Side plate, green, 8 """,IKEA,4.49,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
PELARKAKTUS,"Bowl, green, 6 ½ """,IKEA,4.49,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
SILVERSIDA,"Plate, patterned/blue, 10 """,IKEA,4.99,IKEA,https://www.ikea.com/us/en/cat/dinnerware-18860/
FREDDE,"Gaming desk, black, 55 1/8/72 7/8x29 1/8x57 1/2 """,IKEA,379.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
UTESPELARE,"Gaming desk, black, 63x31 1/2 """,IKEA,279.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
MÅLOMRÅDE,"Gaming desk sit/stand, with monitor arms/electric black, 70 7/8x31 1/2 """,IKEA,899.0,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
UTVISNING,"Gaming desk with shelf, black, 47 1/4x23 5/8 """,IKEA,179.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
LÅNESPELARE,"Computer cart with shelf, black, 19 5/8x10 5/8 """,IKEA,39.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
HUVUDSPELARE,"Gaming desk, beige, 55 1/8x31 1/2 """,IKEA,129.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
HUVUDSPELARE,"Gaming desk and chair, black",IKEA,219.98,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
BRÄNNBOLL,"Open storage unit on casters, white, 22x24 3/8 """,IKEA,89.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
UTMANING,"Gaming desk, black, 63x31 1/2 """,IKEA,349.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
UTMANING,"Gaming desk sit/stand, electric/black, 63x31 1/2 """,IKEA,599.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
LÅNESPELARE,Accessories stand,IKEA,34.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
BRÄNNBOLL,"Gaming station, light gray/white, 39 3/8x28 3/8x70 7/8 """,IKEA,449.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
LÅNESPELARE,"Monitor stand, bright yellow, 38 ¼x7 ½ """,IKEA,29.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
UPPSPEL,"Gaming desk, black, 70 7/8x31 1/2 """,IKEA,849.0,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
BRÄNNBOLL,"Basket, gray/yellow, 11 ¾x13x11 ¾ """,IKEA,39.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
LÅNESPELARE,"Microphone arm, with screw mount/anthracite",IKEA,15.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
STUBBERGET,"Bracket for 2 monitors, white",IKEA,59.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
UPPSPEL,"Tabletop, black, 70 7/8 """,IKEA,160.0,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
FREDDE / MATCHSPEL,"Gaming desk and chair, black",IKEA,679.98,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
HUVUDSPELARE,"Gaming chair, black",IKEA,89.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
BRÄNNBOLL,"Wall-mounted display cabinet, white, 19 5/8x9 7/8x9 7/8 """,IKEA,29.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
UPPSPEL,"Cpu stand with casters, dark gray",IKEA,34.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
LÅNESPELARE,"Floor protector, 43 1/4x39 3/8 """,IKEA,49.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
MATCHSPEL,"Gaming chair, Bomstad light gray",IKEA,299.99,IKEA,https://www.ikea.com/us/en/cat/gaming-furniture-55002/
KUNGSFORS,"Suspension rail with shelf/wll grid, stainless steel/ash",IKEA,691.89,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
HULTARP,"Rail, black, 23 ½ """,IKEA,7.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KUNGSFORS,"Wall grid with storage, stainless steel/ash",IKEA,248.96,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
PÅLYCKE,"Clip-on basket, 14 1/8x10 1/4x5 1/2 """,IKEA,8.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
BEKVÄM,"Spice rack, aspen",IKEA,9.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KUNGSFORS,"Wall rack, stainless steel",IKEA,27.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
PÅLYCKE,Clip-on hook rack,IKEA,2.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KUNGSFORS,"Suspension rail w shelves and rail, stainless steel/ash",IKEA,139.97,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
SUNNERSTA,"Kitchen organizer set, no drill/dish drnr/shlf/kitch roll hldr/cont",IKEA,19.95,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
TITTEBO,"Roll-front cabinet, black, 24 """,IKEA,199.0,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KUNGSFORS,"Suspension rail with shelf/wll grid, stainless steel",IKEA,123.97,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KUNGSFORS,"Suspension rail with shelf/wll grid, stainless steel/ash",IKEA,251.95,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
HULTARP,"Hook, black, 2 3/4 """,IKEA,3.0,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KUNGSFORS,"Rail, stainless steel, 22 """,IKEA,11.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KUNGSFORS,"Magnetic knife rack, stainless steel",IKEA,20.0,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
PÅLYCKE,"Clip-on basket, 8 5/8x10 1/4x7 1/2 """,IKEA,6.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
PÅLYCKE,Clip-on multi-purpose rack,IKEA,4.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KLAVRESTRÖM,"Wall shelf, oak, 23 5/8x7 7/8 """,IKEA,29.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
TORNVIKEN,"Wall shelf, off-white, 47 1/4 """,IKEA,69.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KUNGSFORS,"Magnetic clip, stainless steel",IKEA,7.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
PÅLYCKE,"Clip-on basket, anthracite, 14 1/8x10 1/4x5 1/2 """,IKEA,8.99,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
NEREBY,"Rail, birch, 23 ½ """,IKEA,6.0,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
HULTARP,"Container, white/brass color polished, 5 1/2x6 1/4 """,IKEA,7.0,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
KUNGSFORS,"Container, stainless steel, 4 3/4x10 3/8 """,IKEA,12.0,IKEA,https://www.ikea.com/us/en/cat/kitchen-wall-storage-20676/
TIPHEDE,"Rug, flatwoven, natural/black, 7 ' 3 ""x9 ' 2 """,IKEA,39.99,IKEA,https://www.ikea.com/us/en/cat/large-medium-rugs-10692/
VOLLERSLEV,"Rug, high pile, white, 6 ' 7 ""x9 ' 10 """,IKEA,299.99,IKEA,https://www.ikea.com/us/en/cat/large-medium-rugs-10692/
LOHALS,"Rug, flatwoven, natural, 5 ' 3 ""x7 ' 7 """,IKEA,129.99,IKEA,https://www.ikea.com/us/en/cat/large-medium-rugs-10692/
STOENSE,"Rug, low pile, green, 5 ' 7 ""x7 ' 10 """,IKEA,129.99,IKEA,https://www.ikea.com/us/en/cat/large-medium-rugs-10692/
TVERSTED,"Rug, low pile, beige, 7 ' 10 ""x9 ' 10 """,IKEA,399.99,IKEA,https://www.ikea.com/us/en/cat/large-medium-rugs-10692/
